id,completion_date,group,user,job_id,tool,host,duration,queue_time,status,resources1,resources2,resources3,resources4,resources5
42038,16/07/2023 11:13:23,/proj/vm.sharonr,sharonr,6208727,vm_remote_job2,hl-xn137,1m18s,0s,Done,CORES/1,RAM/512,,,
42039,16/07/2023 11:13:35,/proj/vm.sharonr,sharonr,6208763,vm_remote_job2,hl-xn137,9s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42040,16/07/2023 11:13:38,/proj/vm.sharonr,sharonr,6208739,vm_remote_job2,hl-xn126,14s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42041,16/07/2023 11:13:47,/proj/vm.ofirf,ofirf,6208647,vm_remote_job2,hl-xn124,6m40s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42042,16/07/2023 11:13:52,/proj/vm.sharonr,sharonr,6208709,vm_remote_job2,hl-xn134,2m57s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42043,16/07/2023 11:14:06,/proj/vm.sharonr,sharonr,6208749,vm_remote_job2,hl-xn134,41s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42044,16/07/2023 11:14:07,/proj/vm.sharonr,sharonr,6208745,vm_remote_job2,hl-xn134,43s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42045,16/07/2023 11:14:08,/proj/vm.sharonr,sharonr,6208751,vm_remote_job2,hl-xn137,43s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42046,16/07/2023 11:14:12,/proj/vm.sharonr,sharonr,6208743,vm_remote_job2,hl-xn121,48s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42047,16/07/2023 11:14:13,/proj/vm.sharonr,sharonr,6208771,vm_remote_job2,hl-xn126,35s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42048,16/07/2023 11:14:17,/proj/vm.sharonr,sharonr,6208617,vm_remote_job2,hl-xn124,9m04s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42049,16/07/2023 11:14:18,/proj/users.itayg,itayg,6208789,xrun,hl-xn137,4s,0s,Failed,CORES/1,RAM/10000,,,
42050,16/07/2023 11:14:21,/proj/vm.sharonr,sharonr,6208781,vm_remote_job2,hl-xn134,10s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42051,16/07/2023 11:14:26,/proj/vm.sharonr,sharonr,6208657,vm_remote_job2,hl-xn121,6m43s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42052,16/07/2023 11:14:29,/proj/vm.sharonr,sharonr,6208759,vm_remote_job2,hl-xn124,1m03s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42053,16/07/2023 11:14:31,/proj/vm.sharonr,sharonr,6208767,vm_remote_job2,hl-xn137,1m03s,1s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42054,16/07/2023 11:14:31,/proj/vm.sharonr,sharonr,6208765,vm_remote_job2,hl-xn137,1m03s,2s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42055,16/07/2023 11:14:31,/proj/vm.sharonr,sharonr,6208769,vm_remote_job2,hl-xn137,1m03s,1s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42056,16/07/2023 11:14:32,/proj/vm.sharonr,sharonr,6208803,vm_remote_job2,hl-xn124,1s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42057,16/07/2023 11:14:33,/proj/vm.sharonr,sharonr,6208801,vm_remote_job2,hl-xn121,3s,0s,Failed,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42058,16/07/2023 11:14:33,/proj/vm.sharonr,sharonr,6208753,vm_remote_job2,hl-xn127,1m08s,0s,Failed,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42059,16/07/2023 11:14:34,/proj/vm.sharonr,sharonr,6208741,vm_remote_job2,hl-xn126,1m10s,0s,Failed,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42060,16/07/2023 11:14:36,/proj/vm.sharonr,sharonr,6208785,vm_remote_job2,hl-xn121,23s,0s,Failed,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42061,16/07/2023 11:14:36,/proj/vm.sharonr,sharonr,6208757,vm_remote_job2,hl-xn121,1m11s,0s,Failed,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42062,16/07/2023 11:14:36,/proj/vm.sharonr,sharonr,6208787,vm_remote_job2,hl-xn126,23s,0s,Failed,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42063,16/07/2023 11:14:36,/proj/vm.sharonr,sharonr,6208761,vm_remote_job2,hl-xn134,1m10s,0s,Failed,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42064,16/07/2023 11:14:37,/proj/vm.sharonr,sharonr,6208799,vm_remote_job2,hl-xn137,16s,0s,Failed,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42065,16/07/2023 11:14:40,/proj/vm.sharonr,sharonr,6208755,vm_remote_job2,hl-xn126,1m15s,0s,Failed,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42066,16/07/2023 11:14:40,/proj/users.dolevk,dolevk,6208572,xrun,hl-xn124,12m49s,0s,Done,CORES/1,RAM/10000,,,
42067,16/07/2023 11:14:41,/proj/vm.sharonr,sharonr,6208747,vm_remote_job2,hl-xn137,1m16s,0s,Failed,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42068,16/07/2023 11:14:42,/proj/vm.sharonr,sharonr,6208779,vm_remote_job2,hl-xn134,32s,0s,Failed,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42069,16/07/2023 11:14:42,/proj/vm.sharonr,sharonr,6208783,vm_remote_job2,hl-xn134,30s,0s,Failed,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42070,16/07/2023 11:14:42,/proj/vm.sharonr,sharonr,6208773,vm_remote_job2,hl-xn134,1m01s,0s,Failed,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42071,16/07/2023 11:14:57,/proj/vm.sharonr,sharonr,6208697,vm_remote_job2,hl-xn134,5m30s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42072,16/07/2023 11:15:01,/proj/users.sharonr,sharonr,6208805,vmanager,hl-xn126,17s,0s,Done,CORES/1,RAM/1536,,,
42073,16/07/2023 11:15:01,/time/users.adih,adih,6149170,simvision,hl-xn137,3d17h,0s,Done,CORES/0,RAM/1024,License:Affirma_sim_analysis_env#1,,
42074,16/07/2023 11:15:07,/proj/vm.ofirf,ofirf,6208711,vm_remote_job2,hl-xn137,3m58s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42075,16/07/2023 11:15:28,/proj/vm.sharonr,sharonr,6208621,vm_remote_job2,hl-xn137,9m11s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42076,16/07/2023 11:15:49,/proj/vm.sharonr,sharonr,6208389,vm_remote_job2,hl-xn127,17m48s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42077,16/07/2023 11:15:58,/proj/vm.sharonr,sharonr,6208703,vm_remote_job2,hl-xn126,5m13s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42078,16/07/2023 11:16:03,/proj/vm.sharonr,sharonr,6208731,vm_remote_job2,hl-xn134,3m41s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42079,16/07/2023 11:16:18,/proj/vm.sharonr,sharonr,6208581,vm_remote_job2,hl-xn134,13m42s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42080,16/07/2023 11:16:32,/proj/vm.sharonr,sharonr,6208627,vm_remote_job2,hl-xn137,10m15s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42081,16/07/2023 11:16:53,/time/users.oria,oria,6147400,simvision,hl-xn127,3d20h,0s,Done,CORES/0,RAM/1024,License:Affirma_sim_analysis_env#1,,
42082,16/07/2023 11:17:16,/proj/vm.sharonr,sharonr,6208637,vm_remote_job2,hl-xn134,10m58s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42083,16/07/2023 11:17:20,/proj/vm.sharonr,sharonr,6208705,vm_remote_job2,hl-xn124,6m33s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42084,16/07/2023 11:17:24,/proj/vm.sharonr,sharonr,6208659,vm_remote_job2,hl-xn124,9m36s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42085,16/07/2023 11:17:26,/proj/users.adih,adih,6208836,xrun,hl-xn134,7s,0s,Done,CORES/1,RAM/512,,,
42086,16/07/2023 11:17:27,/proj/vm.sharonr,sharonr,6208834,vm_remote_job2,hl-xn137,11s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42087,16/07/2023 11:17:31,/proj/vm.sharonr,sharonr,6208639,vm_remote_job2,hl-xn137,11m05s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42088,16/07/2023 11:17:57,/proj/vm.sharonr,sharonr,6208824,vm_remote_job2,hl-xn127,1m53s,0s,Done,CORES/1,RAM/512,,,
42089,16/07/2023 11:18:08,/proj/vm.sharonr,sharonr,6208865,vm_remote_job2,hl-xn134,9s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42090,16/07/2023 11:18:10,/proj/users.mannyn,mannyn,6208679,xrun,hl-xn137,9m07s,0s,Done,CORES/1,RAM/10000,,,
42091,16/07/2023 11:18:12,/proj/vm.sharonr,sharonr,6208869,vm_remote_job2,hl-xn134,13s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42092,16/07/2023 11:18:20,/time/users.dolevk,dolevk,6073552,libreoffice,hl-xn134,7d01h,0s,Done,CORES/0,RAM/512,,,
42093,16/07/2023 11:18:21,/proj/vm.sharonr,sharonr,6208794,vm_remote_job2,hl-xn134,4m05s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42094,16/07/2023 11:18:34,/proj/vm.sharonr,sharonr,6208879,vm_remote_job2,hl-xn134,13s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42095,16/07/2023 11:18:37,/proj/vm.ofirf,ofirf,6208677,vm_remote_job2,hl-xn127,9m40s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42096,16/07/2023 11:18:40,/proj/vm.ofirf,ofirf,6208668,vm_remote_job2,hl-xn126,9m57s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42097,16/07/2023 11:18:48,/proj/users.adih,adih,6208843,xrun,hl-xn124,1m20s,0s,Failed,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,Limit:cluster_sim_adih#1,
42098,16/07/2023 11:18:59,/proj/vm.sharonr,sharonr,6208849,vm_remote_job2,hl-xn137,1m28s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42099,16/07/2023 11:19:02,/time/users.dolevk,dolevk,6118551,simvision,hl-xn124,5d18h,0s,Done,CORES/0,RAM/1024,License:Affirma_sim_analysis_env#1,,
42100,16/07/2023 11:19:39,/proj/users.moshez,moshez,6208907,vmanager,hl-xn137,14s,0s,Done,CORES/1,RAM/1536,,,
42101,16/07/2023 11:19:46,/proj/users.itayg,itayg,6208796,xrun,hl-xn124,5m27s,0s,Done,CORES/1,RAM/10000,,,
42102,16/07/2023 11:20:24,/proj/users.mannyn,mannyn,6208561,xrun,hl-xn127,19m37s,0s,Done,CORES/1,RAM/10000,,,
42103,16/07/2023 11:20:28,/proj/vm.ofirf,ofirf,6208818,vm_remote_job2,hl-xn126,5m21s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42104,16/07/2023 11:20:34,/proj/vm.sharonr,sharonr,6208675,vm_remote_job2,hl-xn127,11m40s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42105,16/07/2023 11:20:35,/proj/vm.sharonr,sharonr,6208855,vm_remote_job2,hl-xn137,2m38s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42106,16/07/2023 11:20:41,/proj/vm.sharonr,sharonr,6208720,vm_remote_job2,hl-xn134,9m08s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42107,16/07/2023 11:20:44,/proj/vm.sharonr,sharonr,6208867,vm_remote_job2,hl-xn137,2m45s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42108,16/07/2023 11:20:49,/proj/vm.sharonr,sharonr,6208940,vm_remote_job2,hl-xn137,14s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42109,16/07/2023 11:20:58,/proj/vm.sharonr,sharonr,6208942,vm_remote_job2,hl-xn134,14s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42110,16/07/2023 11:21:03,/proj/vm.sharonr,sharonr,6208633,vm_remote_job2,hl-xn134,14m45s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42111,16/07/2023 11:21:10,/proj/vm.sharonr,sharonr,6208431,vm_remote_job2,hl-xn127,22m46s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42112,16/07/2023 11:21:10,/proj/vm.sharonr,sharonr,6208946,vm_remote_job2,hl-xn134,12s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42113,16/07/2023 11:21:22,/proj/vm.sharonr,sharonr,6208948,vm_remote_job2,hl-xn134,17s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42114,16/07/2023 11:21:27,/proj/vm.sharonr,sharonr,6208956,vm_remote_job2,hl-xn127,16s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42115,16/07/2023 11:21:34,/proj/vm.sharonr,sharonr,6208641,vm_remote_job2,hl-xn137,14m58s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42116,16/07/2023 11:21:40,/proj/vm.sharonr,sharonr,6208828,vm_remote_job2,hl-xn124,5m08s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42117,16/07/2023 11:21:45,/proj/vm.sharonr,sharonr,6208967,vm_remote_job2,hl-xn127,17s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42118,16/07/2023 11:21:47,/proj/users.itayg,itayg,6208932,xrun,hl-xn137,1m47s,0s,Failed,CORES/1,RAM/12000,License:Xcelium_Single_Core#1,License:MM_lpddr4#1,
42119,16/07/2023 11:21:48,/proj/vm.moshez,moshez,6208928,vm_remote_job2,hl-xn126,1m58s,0s,Done,CORES/1,RAM/512,,,
42120,16/07/2023 11:21:57,/proj/vm.sharonr,sharonr,6208973,vm_remote_job2,hl-xn127,11s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42121,16/07/2023 11:22:00,/proj/vm.sharonr,sharonr,6208822,vm_remote_job2,hl-xn126,6m01s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42122,16/07/2023 11:22:24,/proj/vm.sharonr,sharonr,6208820,vm_remote_job2,hl-xn121,6m53s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42123,16/07/2023 11:22:29,/proj/vm.sharonr,sharonr,6208841,vm_remote_job2,hl-xn124,5m02s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42124,16/07/2023 11:22:52,/proj/vm.moshez,moshez,6208975,vm_remote_job2,hl-xn126,1m03s,0s,Done,CORES/1,RAM/128,,,
42125,16/07/2023 11:23:01,/proj/vm.sharonr,sharonr,6208871,vm_remote_job2,hl-xn137,5m02s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42126,16/07/2023 11:23:07,/proj/vm.moshez,moshez,6208920,vm_remote_job2,hl-xn134,3m17s,0s,Done,CORES/1,RAM/10000,,,
42127,16/07/2023 11:23:15,/proj/vm.moshez,moshez,6208916,vm_remote_job2,hl-xn137,3m25s,0s,Done,CORES/1,RAM/10000,,,
42128,16/07/2023 11:23:18,/proj/vm.sharonr,sharonr,6208861,vm_remote_job2,hl-xn134,5m20s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42129,16/07/2023 11:23:21,/proj/vm.sharonr,sharonr,6208427,vm_remote_job2,hl-xn126,24m59s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42130,16/07/2023 11:23:26,/proj/vm.sharonr,sharonr,6208707,vm_remote_job2,hl-xn137,12m36s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42131,16/07/2023 11:23:39,/proj/vm.ofirf,ofirf,6208737,vm_remote_job2,hl-xn126,10m41s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42132,16/07/2023 11:23:46,/proj/users.dolevk,dolevk,6209007,vmanager,hl-xn127,19s,0s,Done,CORES/1,RAM/1536,,,
42133,16/07/2023 11:23:48,/proj/vm.moshez,moshez,6208912,vm_remote_job2,hl-xn124,3m59s,0s,Done,CORES/1,RAM/10000,,,
42134,16/07/2023 11:23:51,/proj/vm.sharonr,sharonr,6209016,vm_remote_job2,hl-xn124,15s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42135,16/07/2023 11:24:04,/proj/users.netaneld,netaneld,6208446,xrun,hl-xn137,25m14s,0s,Failed,CORES/1,RAM/10000,License:Xcelium_Single_Core#1,,
42136,16/07/2023 11:24:25,/proj/vm.sharonr,sharonr,6208875,vm_remote_job2,hl-xn134,6m17s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42137,16/07/2023 11:24:26,/proj/vm.sharonr,sharonr,6208859,vm_remote_job2,hl-xn137,6m28s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42138,16/07/2023 11:24:27,/proj/vm.sharonr,sharonr,6208699,vm_remote_job2,hl-xn127,14m13s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42139,16/07/2023 11:24:32,/proj/vm.sharonr,sharonr,6208873,vm_remote_job2,hl-xn134,6m33s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42140,16/07/2023 11:24:39,/proj/vm.sharonr,sharonr,6209060,vm_remote_job2,hl-xn134,10s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42141,16/07/2023 11:24:41,/proj/vm.moshez,moshez,6208924,vm_remote_job2,hl-xn127,4m51s,0s,Done,CORES/1,RAM/10000,,,
42142,16/07/2023 11:25:07,/proj/vm.sharonr,sharonr,6208877,vm_remote_job2,hl-xn137,6m52s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42143,16/07/2023 11:25:09,/proj/vm.sharonr,sharonr,6209020,vm_remote_job2,hl-xn137,1m32s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42144,16/07/2023 11:25:14,/proj/vm.sharonr,sharonr,6208863,vm_remote_job2,hl-xn137,7m16s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42145,16/07/2023 11:25:26,/proj/users.yasmineh,yasmineh,6209072,xrun,hl-xn134,27s,0s,Done,CORES/1,RAM/128,,,
42146,16/07/2023 11:25:30,/proj/users.yasmineh,yasmineh,6209083,xrun,hl-xn134,4s,0s,Done,CORES/1,RAM/128,License:Xcelium_Single_Core#1,,
42147,16/07/2023 11:25:43,/proj/vm.dolevk,dolevk,6209048,vm_remote_job2,hl-xn137,1m36s,0s,Done,CORES/1,RAM/512,,,
42148,16/07/2023 11:25:54,/proj/users.yasmineh,yasmineh,6209089,vmanager,hl-xn134,16s,0s,Done,CORES/1,RAM/1536,,,
42149,16/07/2023 11:25:57,/proj/vm.ofirf,ofirf,6208655,vm_remote_job2,hl-xn127,18m25s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42150,16/07/2023 11:26:15,/proj/vm.sharonr,sharonr,6208857,vm_remote_job2,hl-xn134,8m17s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42151,16/07/2023 11:26:21,/proj/vm.moshez,moshez,6208993,vm_remote_job2,hl-xn134,3m11s,0s,Done,CORES/1,RAM/8000,,,
42152,16/07/2023 11:26:22,/proj/vm.moshez,moshez,6208997,vm_remote_job2,hl-xn137,3m06s,0s,Done,CORES/1,RAM/10000,,,
42153,16/07/2023 11:26:26,/proj/vm.ofirf,ofirf,6208889,vm_remote_job2,hl-xn127,7m49s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42154,16/07/2023 11:26:33,/proj/vm.dolevk,dolevk,6209094,vm_remote_job2,hl-xn137,47s,0s,Done,CORES/1,RAM/128,,,
42155,16/07/2023 11:26:33,/proj/vm.yasmineh,yasmineh,6209102,vm_remote_job2,hl-xn134,27s,0s,Done,CORES/1,RAM/128,,,
42156,16/07/2023 11:26:36,/proj/users.sharonr,sharonr,6209112,vmanager,hl-xn137,14s,0s,Done,CORES/1,RAM/1536,,,
42157,16/07/2023 11:26:43,/proj/vm.yasmineh,yasmineh,6209123,vm_remote_job2,hl-xn137,7s,0s,Done,CORES/1,RAM/128,License:Xcelium_Single_Core#1,,
42158,16/07/2023 11:26:43,/proj/vm.yasmineh,yasmineh,6209127,vm_remote_job2,hl-xn134,7s,0s,Done,CORES/1,RAM/128,License:Xcelium_Single_Core#1,,
42159,16/07/2023 11:26:44,/proj/vm.yasmineh,yasmineh,6209131,vm_remote_job2,hl-xn134,7s,0s,Done,CORES/1,RAM/128,License:Xcelium_Single_Core#1,,
42160,16/07/2023 11:26:44,/proj/vm.yasmineh,yasmineh,6209129,vm_remote_job2,hl-xn137,7s,0s,Done,CORES/1,RAM/128,License:Xcelium_Single_Core#1,,
42161,16/07/2023 11:26:48,/proj/vm.yasmineh,yasmineh,6209137,vm_remote_job2,hl-xn137,5s,0s,Done,CORES/1,RAM/128,License:Xcelium_Single_Core#1,,
42162,16/07/2023 11:26:53,/proj/vm.yasmineh,yasmineh,6209141,vm_remote_job2,hl-xn137,6s,0s,Done,CORES/1,RAM/128,License:Xcelium_Single_Core#1,,
42163,16/07/2023 11:26:54,/proj/vm.yasmineh,yasmineh,6209143,vm_remote_job2,hl-xn137,6s,0s,Done,CORES/1,RAM/128,License:Xcelium_Single_Core#1,,
42164,16/07/2023 11:26:55,/proj/vm.yasmineh,yasmineh,6209139,vm_remote_job2,hl-xn134,8s,0s,Done,CORES/1,RAM/128,License:Xcelium_Single_Core#1,,
42165,16/07/2023 11:26:56,/proj/vm.yasmineh,yasmineh,6209149,vm_remote_job2,hl-xn134,7s,0s,Done,CORES/1,RAM/128,License:Xcelium_Single_Core#1,,
42166,16/07/2023 11:27:00,/proj/vm.ofirf,ofirf,6208938,vm_remote_job2,hl-xn127,6m32s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42167,16/07/2023 11:27:03,/proj/vm.sharonr,sharonr,6208981,vm_remote_job2,hl-xn137,5m03s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42168,16/07/2023 11:27:04,/proj/vm.yasmineh,yasmineh,6209151,vm_remote_job2,hl-xn134,7s,0s,Done,CORES/1,RAM/128,License:Xcelium_Single_Core#1,,
42169,16/07/2023 11:27:04,/proj/vm.yasmineh,yasmineh,6209155,vm_remote_job2,hl-xn137,6s,0s,Done,CORES/1,RAM/128,License:Xcelium_Single_Core#1,,
42170,16/07/2023 11:27:04,/proj/vm.yasmineh,yasmineh,6209153,vm_remote_job2,hl-xn134,7s,0s,Done,CORES/1,RAM/128,License:Xcelium_Single_Core#1,,
42171,16/07/2023 11:27:06,/proj/vm.yasmineh,yasmineh,6209157,vm_remote_job2,hl-xn134,7s,0s,Done,CORES/1,RAM/128,License:Xcelium_Single_Core#1,,
42172,16/07/2023 11:27:09,/proj/vm.yasmineh,yasmineh,6209161,vm_remote_job2,hl-xn137,5s,0s,Done,CORES/1,RAM/128,License:Xcelium_Single_Core#1,,
42173,16/07/2023 11:27:13,/proj/vm.yasmineh,yasmineh,6209163,vm_remote_job2,hl-xn134,7s,0s,Done,CORES/1,RAM/128,License:Xcelium_Single_Core#1,,
42174,16/07/2023 11:27:13,/proj/vm.yasmineh,yasmineh,6209167,vm_remote_job2,hl-xn137,5s,0s,Done,CORES/1,RAM/128,License:Xcelium_Single_Core#1,,
42175,16/07/2023 11:27:13,/proj/vm.yasmineh,yasmineh,6209165,vm_remote_job2,hl-xn134,6s,0s,Done,CORES/1,RAM/128,License:Xcelium_Single_Core#1,,
42176,16/07/2023 11:27:15,/proj/vm.yasmineh,yasmineh,6209169,vm_remote_job2,hl-xn137,6s,0s,Done,CORES/1,RAM/128,License:Xcelium_Single_Core#1,,
42177,16/07/2023 11:27:20,/proj/vm.yasmineh,yasmineh,6209171,vm_remote_job2,hl-xn134,7s,0s,Done,CORES/1,RAM/128,License:Xcelium_Single_Core#1,,
42178,16/07/2023 11:27:23,/proj/vm.yasmineh,yasmineh,6209173,vm_remote_job2,hl-xn137,6s,0s,Done,CORES/1,RAM/128,License:Xcelium_Single_Core#1,,
42179,16/07/2023 11:27:24,/proj/vm.sharonr,sharonr,6208958,vm_remote_job2,hl-xn134,6m11s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42180,16/07/2023 11:27:24,/proj/vm.yasmineh,yasmineh,6209177,vm_remote_job2,hl-xn137,6s,0s,Done,CORES/1,RAM/128,License:Xcelium_Single_Core#1,,
42181,16/07/2023 11:27:26,/proj/vm.yasmineh,yasmineh,6209175,vm_remote_job2,hl-xn134,9s,0s,Done,CORES/1,RAM/128,License:Xcelium_Single_Core#1,,
42182,16/07/2023 11:27:26,/proj/vm.yasmineh,yasmineh,6209179,vm_remote_job2,hl-xn134,6s,0s,Done,CORES/1,RAM/128,License:Xcelium_Single_Core#1,,
42183,16/07/2023 11:27:29,/proj/vm.yasmineh,yasmineh,6209181,vm_remote_job2,hl-xn137,6s,0s,Done,CORES/1,RAM/128,License:Xcelium_Single_Core#1,,
42184,16/07/2023 11:27:29,/proj/vm.ofirf,ofirf,6209022,vm_remote_job2,hl-xn126,3m49s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
42185,16/07/2023 11:27:32,/proj/vm.yasmineh,yasmineh,6209185,vm_remote_job2,hl-xn134,6s,0s,Done,CORES/1,RAM/128,License:Xcelium_Single_Core#1,,
42186,16/07/2023 11:27:34,/proj/vm.yasmineh,yasmineh,6209187,vm_remote_job2,hl-xn134,8s,0s,Done,CORES/1,RAM/128,License:Xcelium_Single_Core#1,,
42187,16/07/2023 11:27:34,/proj/vm.moshez,moshez,6208987,vm_remote_job2,hl-xn126,4m42s,0s,Done,CORES/1,RAM/512,,,
42188,16/07/2023 11:27:34,/proj/vm.yasmineh,yasmineh,6209189,vm_remote_job2,hl-xn137,7s,0s,Done,CORES/1,RAM/128,License:Xcelium_Single_Core#1,,
42189,16/07/2023 11:27:39,/proj/vm.yasmineh,yasmineh,6209193,vm_remote_job2,hl-xn134,7s,0s,Done,CORES/1,RAM/128,License:Xcelium_Single_Core#1,,
42190,16/07/2023 11:27:41,/proj/vm.yasmineh,yasmineh,6209201,vm_remote_job2,hl-xn134,5s,0s,Done,CORES/1,RAM/128,License:Xcelium_Single_Core#1,,
